Datum;Jaar;Periode;Grootboekrekening Code;Type;Attribuut;Bedrag;Transactie;;
8-10-2025;2025;10;16000;B;C;-8.470,00;44771;;
8-10-2025;2025;10;16000;B;C;-1.047,88;44764;;
8-10-2025;2025;10;16000;B;C;-10.185,72;44839;;
8-10-2025;2025;10;16000;B;D;599,88;1000012106;;
8-10-2025;2025;10;17010;B;D;1.047,88;44764;;
8-10-2025;2025;10;18000;B;C;-4.903,05;44766;;
8-10-2025;2025;10;18800;B;D;705,36;44760;;
8-10-2025;2025;10;18800;B;D;60,67;;1000012105;
8-10-2025;2025;10;18800;B;D;1.470,00;44771;;
8-10-2025;2025;10;18800;B;D;1.767,79;44839;;
8-10-2025;2025;10;41200;W;D;674,15;;1000012105;
8-10-2025;2025;10;44062;W;C;-23.347,84;44766;;
8-10-2025;2025;10;45906;W;C;-1,34;44911;;
8-10-2025;2025;10;45906;W;C;-4,39;44910;;
8-10-2025;2025;10;45906;W;C;-16,1;44837;;
8-10-2025;2025;10;45906;W;C;-62,18;44836;;
8-10-2025;2025;10;60002;W;D;3.358,88;44760;;
8-10-2025;2025;10;60200;W;D;7.000,00;44771;;
8-10-2025;2025;10;60200;W;D;8.417,93;44839;;
9-10-2025;2025;10;11000;B;C;-25.000,00;1000012113;;
9-10-2025;2025;10;11000;B;C;-171,17;1000012117;;
9-10-2025;2025;10;11000;B;D;28.250,89;1000012112;;
9-10-2025;2025;10;11000;B;D;7.309,61;1000012115;;
9-10-2025;2025;10;11000;B;D;2.662,00;1000012116;;
9-10-2025;2025;10;11000;B;D;14.600,00;1000012111;;
9-10-2025;2025;10;11000;B;D;2.500,00;1000012114;;
9-10-2025;2025;10;13000;B;C;-28.250,89;1000012112;;
9-10-2025;2025;10;13000;B;D;10.970,47;44850;;
9-10-2025;2025;10;13000;B;C;-14.600,00;1000012111;;
9-10-2025;2025;10;13000;B;C;-7.309,61;1000012115;;
9-10-2025;2025;10;13000;B;C;-2.662,00;1000012116;;
9-10-2025;2025;10;16000;B;D;171,17;1000012117;;
9-10-2025;2025;10;16000;B;D;25.000,00;1000012113;;
9-10-2025;2025;10;16000;B;C;-1.542,75;44803;;
9-10-2025;2025;10;18000;B;C;-1.903,97;44850;;
9-10-2025;2025;10;18800;B;D;267,75;44803;;
9-10-2025;2025;10;20209;Peter Bouw Creative Enterprises B.V. (Langlopend);B;C;Rc boeking ivm betaling;;1000012114
9-10-2025;2025;10;60202;W;D;1.275,00;44803;;
9-10-2025;2025;10;80004;W;C;-9.066,50;44850;;
10-10-2025;2025;10;11000;B;C;-1.016,02;1000012118;;
10-10-2025;2025;10;11000;B;C;-179,23;1000012120;;
10-10-2025;2025;10;11000;B;D;3.133,00;1000012119;;
10-10-2025;2025;10;16000;B;D;1.016,02;1000012118;;
10-10-2025;2025;10;16000;B;D;8,46;44835;;
10-10-2025;2025;10;16000;B;C;-936,27;44817;;
10-10-2025;2025;10;16000;B;D;179,23;1000012120;;
10-10-2025;2025;10;18800;B;D;90,52;44817;;
10-10-2025;2025;10;24000;B;C;-3.133,00;1000012119;;
10-10-2025;2025;10;45906;W;C;-8,46;44835;;
10-10-2025;2025;10;60003;W;D;845,75;44817;;
12-10-2025;2025;10;11000;B;C;-16,5;1000012121;;
12-10-2025;2025;10;15000;B;C;-60;1000012454;;
12-10-2025;2025;10;16000;B;D;60;1000012454;;
12-10-2025;2025;10;16000;B;C;-60;44824;;
12-10-2025;2025;10;18800;B;D;1,36;1000012121;;
12-10-2025;2025;10;45200;W;D;60;44824;;
12-10-2025;2025;10;45670;W;D;15,14;1000012121;;
13-10-2025;2025;10;11000;B;D;605;1000012123;;
13-10-2025;2025;10;11000;B;C;-101,41;1000012124;;
13-10-2025;2025;10;13000;B;C;-605;1000012123;;
13-10-2025;2025;10;16000;B;C;-159,03;44847;;
13-10-2025;2025;10;16000;B;C;-806,82;44845;;
13-10-2025;2025;10;16000;B;C;-318,06;44843;;
13-10-2025;2025;10;16000;B;C;-3,03;44841;;
13-10-2025;2025;10;16000;B;C;-16,26;44827;;
13-10-2025;2025;10;16000;B;C;-51;47349;;
13-10-2025;2025;10;18750;B;C;-10,71;47349;;
13-10-2025;2025;10;18800;B;D;140,03;44845;;
13-10-2025;2025;10;18800;B;D;55,2;44843;;
13-10-2025;2025;10;18800;B;D;27,6;44847;;
13-10-2025;2025;10;18800;B;D;0,53;44841;;
13-10-2025;2025;10;18800;B;D;2,82;44827;;
13-10-2025;2025;10;18800;B;D;10,71;47349;;
13-10-2025;2025;10;42400;W;D;101,41;1000012124;;
13-10-2025;2025;10;45200;W;D;13,44;44827;;
13-10-2025;2025;10;45350;W;D;2,5;44841;;
13-10-2025;2025;10;45991;W;D;51;47349;;
13-10-2025;2025;10;60002;W;D;262,86;44843;;
13-10-2025;2025;10;60002;W;D;131,43;44847;;
13-10-2025;2025;10;60002;W;D;666,79;44845;;
14-10-2025;2025;10;11000;B;C;-24.200,00;1000012127;;
14-10-2025;2025;10;11000;B;D;1.827,10;1000012126;;
14-10-2025;2025;10;11000;B;C;-3.176,25;1000012125;;
14-10-2025;2025;10;11000;B;C;-48,16;1000012128;;
14-10-2025;2025;10;11000;B;C;-13,99;1000012129;;
14-10-2025;2025;10;13000;B;D;7.748,48;44856;;
14-10-2025;2025;10;13000;B;D;21.173,19;44854;;
14-10-2025;2025;10;13000;B;C;-1.827,10;1000012126;;
14-10-2025;2025;10;13000;B;D;3.025,00;44858;;
14-10-2025;2025;10;13000;B;D;2.117,50;44860;;
14-10-2025;2025;10;16000;B;C;-264,88;44852;;
14-10-2025;2025;10;16000;B;C;-16,56;44862;;
14-10-2025;2025;10;16000;B;D;3.176,25;1000012125;;
14-10-2025;2025;10;16000;B;C;-48,16;46677;;
14-10-2025;2025;10;16000;B;D;48,16;1000012128;;
14-10-2025;2025;10;16000;B;D;24.200,00;1000012127;;
14-10-2025;2025;10;18000;B;C;-3.674,69;44854;;
14-10-2025;2025;10;18000;B;C;-1.344,78;44856;;
14-10-2025;2025;10;18000;B;C;-525;44858;;
14-10-2025;2025;10;18000;B;C;-367,5;44860;;
14-10-2025;2025;10;18800;B;D;45,97;44852;;
14-10-2025;2025;10;18800;B;D;2,87;44862;;
14-10-2025;2025;10;18800;B;D;8,36;46677;;
14-10-2025;2025;10;42200;W;D;39,8;46677;;
14-10-2025;2025;10;45100;W;D;13,69;44862;;
14-10-2025;2025;10;45250;W;D;13,99;1000012129;;
14-10-2025;2025;10;60002;W;D;218,91;44852;;
14-10-2025;2025;10;80004;W;C;-6.403,70;44856;;
14-10-2025;2025;10;80004;W;C;-17.498,50;44854;;
14-10-2025;2025;10;80006;W;C;-2.500,00;44858;;
14-10-2025;2025;10;80006;W;C;-1.750,00;44860;;
15-10-2025;2025;10;11000;B;C;-141,92;1000012138;;
15-10-2025;2025;10;11000;B;C;-21,24;1000012136;;
15-10-2025;2025;10;11000;B;D;10.970,47;1000012132;;
15-10-2025;2025;10;11000;B;D;21.173,19;1000012131;;
15-10-2025;2025;10;11000;B;D;7.748,48;1000012130;;
15-10-2025;2025;10;11000;B;D;3.025,00;1000012135;;
15-10-2025;2025;10;11000;B;C;-3.257,93;1000012137;;
15-10-2025;2025;10;11000;B;C;-27,95;1000012134;;
15-10-2025;2025;10;11000;B;C;-10;1000012133;;
15-10-2025;2025;10;13000;B;C;-10.970,47;1000012132;;
15-10-2025;2025;10;13000;B;C;-21.173,19;1000012131;;
15-10-2025;2025;10;13000;B;C;-7.748,48;1000012130;;
15-10-2025;2025;10;13000;B;C;-3.025,00;1000012135;;
15-10-2025;2025;10;16000;B;C;-261,98;44873;;
15-10-2025;2025;10;16000;B;D;3.257,93;1000012137;;
15-10-2025;2025;10;16000;B;C;-7.128,95;44871;;
15-10-2025;2025;10;16000;B;D;21,24;1000012136;;
15-10-2025;2025;10;16000;B;D;141,92;1000012138;;
15-10-2025;2025;10;18800;B;D;45,48;44873;;
15-10-2025;2025;10;18800;B;D;4,85;1000012134;;
15-10-2025;2025;10;18800;B;D;1.237,23;44871;;
15-10-2025;2025;10;41302;W;D;216,5;44873;;
15-10-2025;2025;10;44450;W;D;10;1000012133;;
15-10-2025;2025;10;45670;W;D;23,1;1000012134;;
15-10-2025;2025;10;60002;W;D;5.891,72;44871;;
16-10-2025;2025;10;11000;B;C;-21.801,45;1000012140;;
16-10-2025;2025;10;11000;B;C;-5.811,33;1000012145;;
16-10-2025;2025;10;11000;B;C;-4.761,36;1000012144;;
16-10-2025;2025;10;11000;B;C;-10.980,15;1000012142;;
16-10-2025;2025;10;11000;B;D;25.316,76;1000012143;;
16-10-2025;2025;10;11000;B;D;2.117,50;1000012139;;
16-10-2025;2025;10;11000;B;C;-2.250,00;1000012141;;
16-10-2025;2025;10;13000;B;C;-25.316,76;1000012143;;
16-10-2025;2025;10;13000;B;D;15.000,00;44897;;
16-10-2025;2025;10;13000;B;C;-2.117,50;1000012139;;
16-10-2025;2025;10;16000;B;D;745,81;0;;
16-10-2025;2025;10;16000;B;D;177,95;0;;
16-10-2025;2025;10;16000;B;D;398;0;;
16-10-2025;2025;10;16000;B;D;22;0;;
16-10-2025;2025;10;16000;B;D;149;0;;
16-10-2025;2025;10;16000;B;D;50;0;;
16-10-2025;2025;10;16000;B;D;875,85;0;;
16-10-2025;2025;10;16000;B;D;760,74;0;;
16-10-2025;2025;10;16000;B;D;529;0;;
16-10-2025;2025;10;16000;B;D;291;0;;
16-10-2025;2025;10;16000;B;D;290,4;0;;
16-10-2025;2025;10;16000;B;D;2.250,00;1000012141;;
16-10-2025;2025;10;16000;B;D;90,4;0;;
16-10-2025;2025;10;16000;B;D;74,83;0;;
16-10-2025;2025;10;16000;B;D;79,3;0;;
16-10-2025;2025;10;16000;B;D;4.761,36;1000012144;;
16-10-2025;2025;10;16000;B;D;181,5;0;;
16-10-2025;2025;10;16000;B;D;16,26;0;;
16-10-2025;2025;10;16000;B;D;707,85;0;;
16-10-2025;2025;10;16000;B;D;1.205,46;0;;
16-10-2025;2025;10;16000;B;D;1.928,94;0;;
16-10-2025;2025;10;16000;B;D;285,06;0;;
16-10-2025;2025;10;16000;B;D;5.811,33;1000012145;;
16-10-2025;2025;10;16000;B;D;28,97;0;;
16-10-2025;2025;10;16000;B;D;71,17;0;;
16-10-2025;2025;10;16000;B;D;138,26;0;;
16-10-2025;2025;10;16000;B;D;7.570,70;0;;
16-10-2025;2025;10;16000;B;C;-327,92;44884;;
16-10-2025;2025;10;16000;B;D;10.980,15;1000012142;;
16-10-2025;2025;10;16000;B;C;-19,76;44876;;
16-10-2025;2025;10;16000;B;C;-38,26;44880;;
16-10-2025;2025;10;17110;B;D;1.669,00;0;;
16-10-2025;2025;10;17110;B;D;1.738,00;0;;
16-10-2025;2025;10;17110;B;D;1.726,00;0;;
16-10-2025;2025;10;18100;B;C;-1.238,53;44897;;
16-10-2025;2025;10;18800;B;D;56,91;44884;;
16-10-2025;2025;10;18800;B;D;1,96;44876;;
16-10-2025;2025;10;18800;B;D;3,16;44880;;
16-10-2025;2025;10;23000;B;D;21.801,45;1000012140;;
16-10-2025;2025;10;23000;B;C;-21.801,45;0;;
16-10-2025;2025;10;45500;W;D;271,01;44884;;
16-10-2025;2025;10;60003;W;D;17,8;44876;;
16-10-2025;2025;10;60003;W;D;35,1;44880;;
16-10-2025;2025;10;80004;W;C;-13.761,47;44897;;
17-10-2025;2025;10;11000;B;D;2.498,58;1000012150;;
17-10-2025;2025;10;11000;B;D;1.210,00;1000012149;;
17-10-2025;2025;10;11000;B;D;9.075,00;1000012148;;
17-10-2025;2025;10;11000;B;D;11.423,57;1000012147;;
17-10-2025;2025;10;11000;B;C;-14.822,50;1000012151;;
17-10-2025;2025;10;11000;B;C;-3.423,00;1000012146;;
17-10-2025;2025;10;13000;B;D;242;44905;;
17-10-2025;2025;10;13000;B;D;4.175,47;44903;;
17-10-2025;2025;10;13000;B;C;-9.075,00;1000012148;;
17-10-2025;2025;10;13000;B;D;4.259,20;44901;;
17-10-2025;2025;10;13000;B;D;11.695,38;44899;;
17-10-2025;2025;10;13000;B;C;-11.423,57;1000012147;;
17-10-2025;2025;10;13000;B;D;11.423,57;44893;;
17-10-2025;2025;10;13000;B;C;-1.210,00;1000012149;;
17-10-2025;2025;10;13000;B;D;10.949,41;45448;;
17-10-2025;2025;10;13000;B;C;-2.498,58;1000012150;;
17-10-2025;2025;10;13000;B;D;1.300,27;44895;;
17-10-2025;2025;10;15000;B;C;-73,5;1000012455;;
17-10-2025;2025;10;15000;B;C;-14,66;1000012456;;
17-10-2025;2025;10;16000;B;D;14.822,50;1000012151;;
17-10-2025;2025;10;16000;B;D;73,5;1000012455;;
17-10-2025;2025;10;16000;B;C;-32,49;44917;;
17-10-2025;2025;10;16000;B;C;-122,8;44916;;
17-10-2025;2025;10;16000;B;D;14,66;1000012456;;
17-10-2025;2025;10;16000;B;C;-14,66;44920;;
17-10-2025;2025;10;18000;B;C;-724,67;44903;;
17-10-2025;2025;10;18000;B;C;-42;44905;;
17-10-2025;2025;10;18000;B;C;-739,2;44901;;
17-10-2025;2025;10;18000;B;C;-2.029,78;44899;;
17-10-2025;2025;10;18000;B;C;-1.982,60;44893;;
17-10-2025;2025;10;18000;B;C;-1.900,31;45448;;
17-10-2025;2025;10;18000;B;C;-225,67;44895;;
17-10-2025;2025;10;18800;B;D;5,64;44917;;
17-10-2025;2025;10;18800;B;D;21,31;44916;;
17-10-2025;2025;10;20209;Peter Bouw Creative Enterprises B.V. (Langlopend);B;D;;1000012146;
17-10-2025;2025;10;42200;W;D;101,49;44916;;
17-10-2025;2025;10;42200;W;D;26,85;44917;;
17-10-2025;2025;10;45670;W;D;14,66;44920;;
17-10-2025;2025;10;80004;W;C;-3.450,80;44903;;
17-10-2025;2025;10;80004;W;C;-200;44905;;
17-10-2025;2025;10;80004;W;C;-9.665,60;44899;;
17-10-2025;2025;10;80004;W;C;-3.520,00;44901;;
17-10-2025;2025;10;80004;W;C;-9.440,97;44893;;
17-10-2025;2025;10;80004;W;C;-9.049,10;45448;;
17-10-2025;2025;10;80004;W;C;-1.074,60;44895;;
18-10-2025;2025;10;15000;B;C;-52;1000012457;;
18-10-2025;2025;10;44450;W;D;52;1000012457;;
20-10-2025;2025;10;11000;B;C;-35;1000012154;;
20-10-2025;2025;10;11000;B;C;-15,2;1000012152;;
20-10-2025;2025;10;11000;B;C;-83,33;1000012153;;
20-10-2025;2025;10;11000;B;C;-63,71;1000012155;;
20-10-2025;2025;10;15000;B;C;-34,7;1000012458;;
20-10-2025;2025;10;15000;B;C;-60;1000012459;;
20-10-2025;2025;10;16000;B;D;34,7;1000012458;;
20-10-2025;2025;10;16000;B;C;-34,7;46680;;
20-10-2025;2025;10;16000;B;C;-311,58;44924;;
20-10-2025;2025;10;16000;B;C;-937,75;44926;;
20-10-2025;2025;10;16000;B;C;-549,95;44922;;
20-10-2025;2025;10;16000;B;D;15,2;1000012152;;
20-10-2025;2025;10;16000;B;C;-15,2;44943;;
20-10-2025;2025;10;16000;B;D;60;44944;;
20-10-2025;2025;10;16000;B;C;-60;44944;;
20-10-2025;2025;10;16000;B;D;60;1000012459;;
20-10-2025;2025;10;18800;B;D;162,75;44926;;
20-10-2025;2025;10;18800;B;D;95,45;44922;;
20-10-2025;2025;10;18800;B;D;54,08;44924;;
20-10-2025;2025;10;18800;B;C;-1,26;47003;;
20-10-2025;2025;10;18800;B;D;1,26;47003;;
20-10-2025;2025;10;18800;B;D;1,26;44943;;
20-10-2025;2025;10;18800;B;D;11,06;1000012155;;
20-10-2025;2025;10;20000;B;C;-60;44944;;
20-10-2025;2025;10;20200;B;D;35;1000012154;;
20-10-2025;2025;10;44450;W;D;83,33;1000012153;;
20-10-2025;2025;10;45100;W;D;52,65;1000012155;;
20-10-2025;2025;10;45670;W;D;34,7;46680;;
20-10-2025;2025;10;45670;W;D;13,94;44943;;
20-10-2025;2025;10;45670;W;D;60;44944;;
20-10-2025;2025;10;60200;W;D;454,5;44922;;
20-10-2025;2025;10;60200;W;D;257,5;44924;;
20-10-2025;2025;10;60200;W;D;775;44926;;
21-10-2025;2025;10;11000;B;C;-800,14;1000012160;;
21-10-2025;2025;10;11000;B;C;-157,72;1000012158;;
21-10-2025;2025;10;11000;B;C;-315,43;1000012159;;
21-10-2025;2025;10;11000;B;C;-12,7;1000012161;;
21-10-2025;2025;10;11000;B;D;11.695,38;1000012156;;
21-10-2025;2025;10;11000;B;D;4.259,20;1000012157;;
21-10-2025;2025;10;11000;B;C;-18,15;1000012162;;
21-10-2025;2025;10;13000;B;C;-11.695,38;1000012156;;
21-10-2025;2025;10;13000;B;C;-4.259,20;1000012157;;
21-10-2025;2025;10;16000;B;D;800,14;1000012160;;
21-10-2025;2025;10;16000;B;D;157,72;1000012158;;
21-10-2025;2025;10;16000;B;D;315,43;1000012159;;
21-10-2025;2025;10;16000;B;D;2,63;44978;;
21-10-2025;2025;10;16000;B;D;1,31;44979;;
21-10-2025;2025;10;16000;B;C;-2.401,25;44932;;
21-10-2025;2025;10;16000;B;C;-158,97;44934;;
21-10-2025;2025;10;16000;B;D;6,68;44977;;
21-10-2025;2025;10;16000;B;C;-129;45001;;
21-10-2025;2025;10;16000;B;C;-961,83;45085;;
21-10-2025;2025;10;16000;B;C;-2.082,51;44942;;
21-10-2025;2025;10;16000;B;D;12,7;1000012161;;
21-10-2025;2025;10;16000;B;C;-12,7;44940;;
21-10-2025;2025;10;16000;B;C;-63,71;45591;;
21-10-2025;2025;10;16000;B;C;-43,12;46682;;
21-10-2025;2025;10;16000;B;C;-12.525,98;44930;;
21-10-2025;2025;10;18000;B;D;3,15;1000012162;;
21-10-2025;2025;10;18800;B;D;416,75;44932;;
21-10-2025;2025;10;18800;B;D;27,59;44934;;
21-10-2025;2025;10;18800;B;D;166,93;45085;;
21-10-2025;2025;10;18800;B;D;361,43;44942;;
21-10-2025;2025;10;18800;B;C;-1,05;47004;;
21-10-2025;2025;10;18800;B;D;1,05;47004;;
21-10-2025;2025;10;18800;B;D;1,05;44940;;
21-10-2025;2025;10;18800;B;D;11,06;45591;;
21-10-2025;2025;10;18800;B;D;7,48;46682;;
21-10-2025;2025;10;18800;B;D;1.927,98;44930;;
21-10-2025;2025;10;42200;W;D;35,64;46682;;
21-10-2025;2025;10;42900;W;D;129;45001;;
21-10-2025;2025;10;45100;W;D;52,65;45591;;
21-10-2025;2025;10;45200;W;D;15;1000012162;;
21-10-2025;2025;10;45500;W;D;794,9;45085;;
21-10-2025;2025;10;45670;W;D;11,65;44940;;
21-10-2025;2025;10;45906;W;C;-6,68;44977;;
21-10-2025;2025;10;45906;W;C;-1,31;44979;;
21-10-2025;2025;10;45906;W;C;-2,63;44978;;
21-10-2025;2025;10;60002;W;D;131,38;44934;;
21-10-2025;2025;10;60002;W;D;1.984,50;44932;;
21-10-2025;2025;10;60200;W;D;1.721,08;44942;;
21-10-2025;2025;10;60200;W;D;10.598,00;44930;;
22-10-2025;2025;10;11000;B;C;-2.082,51;1000012166;;
22-10-2025;2025;10;11000;B;C;-1.047,88;1000012168;;
22-10-2025;2025;10;11000;B;C;-43,12;1000012167;;
22-10-2025;2025;10;11000;B;C;-2,95;1000012165;;
22-10-2025;2025;10;11000;B;C;-118,26;1000012164;;
22-10-2025;2025;10;11000;B;C;-6,25;1000012163;;
22-10-2025;2025;10;16000;B;C;-9,99;44981;;
22-10-2025;2025;10;16000;B;D;2.082,51;1000012166;;
22-10-2025;2025;10;16000;B;C;-185;44969;;
22-10-2025;2025;10;16000;B;C;-118,26;46679;;
22-10-2025;2025;10;16000;B;D;43,12;1000012167;;
22-10-2025;2025;10;16000;B;D;118,26;1000012164;;
22-10-2025;2025;10;16000;B;D;1.047,88;1000012168;;
22-10-2025;2025;10;18800;B;D;32,11;44969;;
22-10-2025;2025;10;18800;B;D;20,52;46679;;
22-10-2025;2025;10;42200;W;D;97,74;46679;;
22-10-2025;2025;10;42950;W;D;152,89;44969;;
22-10-2025;2025;10;44500;W;D;2,95;1000012165;;
22-10-2025;2025;10;44500;W;D;6,25;1000012163;;
22-10-2025;2025;10;45100;W;D;9,99;44981;;
23-10-2025;2025;10;11000;B;C;-88,5;1000012171;;
23-10-2025;2025;10;11000;B;C;-3,7;1000012170;;
23-10-2025;2025;10;11000;B;C;-15,95;1000012172;;
23-10-2025;2025;10;11000;B;C;-20;1000012169;;
23-10-2025;2025;10;15000;B;C;-9,99;1000012460;;
23-10-2025;2025;10;15000;B;C;-12,99;1000012461;;
23-10-2025;2025;10;16000;B;C;-20;45205;;
23-10-2025;2025;10;16000;B;D;20;1000012169;;
23-10-2025;2025;10;16000;B;C;-88,5;44913;;
23-10-2025;2025;10;16000;B;D;88,5;1000012171;;
23-10-2025;2025;10;16000;B;C;-77,32;44954;;
23-10-2025;2025;10;18800;B;D;15,36;44913;;
23-10-2025;2025;10;18800;B;D;13,42;44954;;
23-10-2025;2025;10;44450;W;D;20;45205;;
23-10-2025;2025;10;44500;W;D;3,7;1000012170;;
23-10-2025;2025;10;45100;W;D;9,99;1000012460;;
23-10-2025;2025;10;45100;W;D;73,14;44913;;
23-10-2025;2025;10;45200;W;D;12,99;1000012461;;
23-10-2025;2025;10;45400;W;D;15,95;1000012172;;
23-10-2025;2025;10;60003;W;D;63,9;44954;;
24-10-2025;2025;10;11000;B;D;1.300,27;1000012175;;
24-10-2025;2025;10;11000;B;C;-4,75;1000012181;;
24-10-2025;2025;10;11000;B;C;-936,27;1000012183;;
24-10-2025;2025;10;11000;B;C;-122,8;1000012182;;
24-10-2025;2025;10;11000;B;C;-32,49;1000012180;;
24-10-2025;2025;10;11000;B;C;-72,53;1000012173;;
24-10-2025;2025;10;11000;B;D;90,4;1000012177;;
24-10-2025;2025;10;11000;B;D;65,83;1000012178;;
24-10-2025;2025;10;11000;B;D;79,3;1000012179;;
24-10-2025;2025;10;11000;B;C;-8,8;1000012176;;
24-10-2025;2025;10;11000;B;C;-41,95;1000012174;;
24-10-2025;2025;10;13000;B;C;-1.300,27;1000012175;;
24-10-2025;2025;10;16000;B;C;-90,4;1000012177;;
24-10-2025;2025;10;16000;B;C;-65,83;1000012178;;
24-10-2025;2025;10;16000;B;C;-79,3;1000012179;;
24-10-2025;2025;10;16000;B;D;936,27;1000012183;;
24-10-2025;2025;10;16000;B;D;4,75;1000012181;;
24-10-2025;2025;10;16000;B;C;-4,75;46683;;
24-10-2025;2025;10;16000;B;C;-42,01;44965;;
24-10-2025;2025;10;16000;B;C;-5.142,50;44967;;
24-10-2025;2025;10;16000;B;C;-26,02;44972;;
24-10-2025;2025;10;16000;B;D;122,8;1000012182;;
24-10-2025;2025;10;16000;B;D;32,49;1000012180;;
24-10-2025;2025;10;18800;B;D;5,99;1000012173;;
24-10-2025;2025;10;18800;B;D;7,28;1000012174;;
24-10-2025;2025;10;18800;B;D;7,29;44965;;
24-10-2025;2025;10;18800;B;D;892,5;44967;;
24-10-2025;2025;10;18800;B;D;4,52;44972;;
24-10-2025;2025;10;41301;W;D;66,54;1000012173;;
24-10-2025;2025;10;42200;W;D;34,67;1000012174;;
24-10-2025;2025;10;42200;W;D;21,5;44972;;
24-10-2025;2025;10;42300;W;D;4.250,00;44967;;
24-10-2025;2025;10;44450;W;D;8,8;1000012176;;
24-10-2025;2025;10;44450;W;D;4,75;46683;;
24-10-2025;2025;10;60002;W;D;34,72;44965;;
25-10-2025;2025;10;11000;B;C;-140,13;1000012188;;
25-10-2025;2025;10;11000;B;C;-453,26;1000012184;;
25-10-2025;2025;10;11000;B;C;-2.227,41;1000012186;;
25-10-2025;2025;10;11000;B;C;-3.020,10;1000012187;;
25-10-2025;2025;10;11000;B;C;-41,39;1000012185;;
25-10-2025;2025;10;17000;B;D;3.020,10;1000012187;;
25-10-2025;2025;10;17000;B;D;2.227,41;1000012186;;
25-10-2025;2025;10;18800;B;D;7,18;1000012185;;
25-10-2025;2025;10;23310;B;D;453,26;1000012184;;
25-10-2025;2025;10;42200;W;D;140,13;1000012188;;
25-10-2025;2025;10;42200;W;D;34,21;1000012185;;
26-10-2025;2025;10;11000;B;D;5.627,50;1000012189;;
26-10-2025;2025;10;11000;B;D;2.975,00;1000012190;;
26-10-2025;2025;10;13000;B;C;-2.975,00;1000012190;;
26-10-2025;2025;10;13000;B;C;-5.627,50;1000012189;;
26-10-2025;2025;10;15000;B;D;453,26;1000012462;;
26-10-2025;2025;10;15000;B;C;-130,76;1000012464;;
26-10-2025;2025;10;15000;B;C;-449,6;1000012465;;
26-10-2025;2025;10;15000;B;C;-100;1000012466;;
26-10-2025;2025;10;15000;B;C;-4,85;1000012467;;
26-10-2025;2025;10;15000;B;C;-27;1000012463;;
26-10-2025;2025;10;16000;B;D;449,6;1000012465;;
26-10-2025;2025;10;16000;B;C;-449,6;45208;;
26-10-2025;2025;10;16000;B;C;-54;45210;;
26-10-2025;2025;10;16000;B;D;54;47918;;
26-10-2025;2025;10;16000;B;D;130,76;1000012464;;
26-10-2025;2025;10;16000;B;C;-130,76;45206;;
26-10-2025;2025;10;20200;B;D;100;1000012466;;
26-10-2025;2025;10;23310;B;C;-453,26;1000012462;;
26-10-2025;2025;10;44054;W;D;54;45210;;
26-10-2025;2025;10;44054;W;C;-54;47918;;
26-10-2025;2025;10;44450;W;D;27;1000012463;;
26-10-2025;2025;10;45670;W;D;449,6;45208;;
26-10-2025;2025;10;45670;W;D;130,76;45206;;
26-10-2025;2025;10;45800;W;D;4,85;1000012467;;
27-10-2025;2025;10;11000;B;C;-58,02;1000012197;;
27-10-2025;2025;10;11000;B;C;-13;1000012191;;
27-10-2025;2025;10;11000;B;C;-12.525,98;1000012196;;
27-10-2025;2025;10;11000;B;C;-252;1000012194;;
27-10-2025;2025;10;11000;B;C;-45;1000012192;;
27-10-2025;2025;10;11000;B;C;-48;1000012195;;
27-10-2025;2025;10;11000;B;C;-48;1000012193;;
27-10-2025;2025;10;15000;B;C;-3,49;1000012468;;
27-10-2025;2025;10;15000;B;C;-109,36;1000012470;;
27-10-2025;2025;10;15000;B;C;-2,99;1000012471;;
27-10-2025;2025;10;15000;B;C;-1,49;1000012472;;
27-10-2025;2025;10;15000;B;C;-4,3;1000012469;;
27-10-2025;2025;10;16000;B;C;-1.782,71;44983;;
27-10-2025;2025;10;16000;B;D;2,99;1000012471;;
27-10-2025;2025;10;16000;B;D;1,49;1000012472;;
27-10-2025;2025;10;16000;B;C;-1,49;45207;;
27-10-2025;2025;10;16000;B;C;-2,99;45203;;
27-10-2025;2025;10;16000;B;D;109,36;1000012470;;
27-10-2025;2025;10;16000;B;C;-109,36;45209;;
27-10-2025;2025;10;16000;B;D;3,49;1000012468;;
27-10-2025;2025;10;16000;B;C;-3,49;45204;;
27-10-2025;2025;10;16000;B;D;12.525,98;1000012196;;
27-10-2025;2025;10;16000;B;D;58,02;1000012197;;
27-10-2025;2025;10;18800;B;D;0,61;47910;;
27-10-2025;2025;10;18800;B;C;-0,61;47910;;
27-10-2025;2025;10;18800;B;D;309,4;44983;;
27-10-2025;2025;10;42600;W;D;13;1000012191;;
27-10-2025;2025;10;42600;W;D;252;1000012194;;
27-10-2025;2025;10;42600;W;D;45;1000012192;;
27-10-2025;2025;10;42600;W;D;48;1000012195;;
27-10-2025;2025;10;42600;W;D;48;1000012193;;
27-10-2025;2025;10;44450;W;D;4,3;1000012469;;
27-10-2025;2025;10;44450;W;D;3,49;45204;;
27-10-2025;2025;10;45670;W;D;2,99;45203;;
27-10-2025;2025;10;45670;W;D;1,49;45207;;
27-10-2025;2025;10;45670;W;D;109,36;45209;;
27-10-2025;2025;10;60002;W;D;1.473,31;44983;;
28-10-2025;2025;10;11000;B;C;-16,56;1000012207;;
28-10-2025;2025;10;11000;B;C;-7,85;1000012200;;
